DateTime,Open,High,Low,Closing Price
2023-05-28 04:00:00,27187.24000000,27285.52000000,27187.23000000,27218.37000000
2023-05-28 04:15:00,27218.38000000,27252.16000000,27198.18000000,27198.19000000
2023-05-28 04:30:00,27198.18000000,27210.19000000,27168.67000000,27191.94000000
2023-05-28 04:45:00,27191.94000000,27206.88000000,27167.97000000,27167.97000000
2023-05-28 05:00:00,27167.98000000,27190.81000000,27164.48000000,27174.86000000
2023-05-28 05:15:00,27174.86000000,27174.86000000,27139.29000000,27139.29000000
2023-05-28 05:30:00,27139.29000000,27149.89000000,27128.41000000,27128.41000000
2023-05-28 05:45:00,27128.41000000,27180.05000000,27128.41000000,27164.75000000
2023-05-28 06:00:00,27164.75000000,27207.93000000,27164.75000000,27195.91000000
2023-05-28 06:15:00,27195.90000000,27216.34000000,27171.68000000,27193.18000000
2023-05-28 06:30:00,27193.17000000,27228.49000000,27185.54000000,27228.48000000
2023-05-28 06:45:00,27228.49000000,27228.91000000,27184.89000000,27184.90000000
2023-05-28 07:00:00,27184.90000000,27201.81000000,27184.89000000,27191.69000000
2023-05-28 07:15:00,27191.69000000,27201.30000000,27182.01000000,27198.72000000
2023-05-28 07:30:00,27198.73000000,27217.81000000,27195.40000000,27202.10000000
2023-05-28 07:45:00,27202.11000000,27229.15000000,27201.98000000,27226.37000000
2023-05-28 08:00:00,27226.38000000,27247.42000000,27202.10000000,27216.91000000
2023-05-28 08:15:00,27216.90000000,27216.91000000,27182.30000000,27201.65000000
2023-05-28 08:30:00,27201.64000000,27208.28000000,27178.36000000,27178.37000000
2023-05-28 08:45:00,27178.37000000,27197.87000000,27178.36000000,27197.63000000
2023-05-28 09:00:00,27197.63000000,27198.99000000,27187.69000000,27195.63000000
2023-05-28 09:15:00,27195.64000000,27195.64000000,27166.67000000,27178.42000000
2023-05-28 09:30:00,27178.42000000,27179.80000000,27136.01000000,27140.90000000
2023-05-28 09:45:00,27140.90000000,27157.06000000,27140.90000000,27156.68000000
2023-05-28 10:00:00,27156.69000000,27160.78000000,27147.40000000,27147.40000000
2023-05-28 10:15:00,27147.41000000,27173.56000000,27147.19000000,27169.86000000
2023-05-28 10:30:00,27169.85000000,27196.99000000,27169.85000000,27192.46000000
2023-05-28 10:45:00,27192.46000000,27218.94000000,27190.44000000,27212.35000000
2023-05-28 11:00:00,27212.34000000,27237.41000000,27212.34000000,27237.41000000
2023-05-28 11:15:00,27237.40000000,27344.23000000,27179.00000000,27200.04000000
2023-05-28 11:30:00,27200.04000000,27216.86000000,27159.88000000,27165.14000000
2023-05-28 11:45:00,27165.14000000,27179.21000000,27153.75000000,27153.76000000
2023-05-28 12:00:00,27153.76000000,27179.54000000,27153.75000000,27177.66000000
2023-05-28 12:15:00,27177.67000000,27187.37000000,27159.67000000,27172.00000000
2023-05-28 12:30:00,27172.00000000,27172.00000000,27100.02000000,27140.43000000
2023-05-28 12:45:00,27140.42000000,27151.29000000,27128.29000000,27142.48000000
2023-05-28 13:00:00,27142.49000000,27155.92000000,27134.75000000,27148.13000000
2023-05-28 13:15:00,27148.12000000,27217.05000000,27146.20000000,27196.65000000
2023-05-28 13:30:00,27196.65000000,27226.46000000,27184.36000000,27187.84000000
2023-05-28 13:45:00,27187.84000000,27193.32000000,27174.56000000,27181.31000000
2023-05-28 14:00:00,27181.31000000,27202.86000000,27168.09000000,27202.85000000
2023-05-28 14:15:00,27202.86000000,27239.99000000,27188.28000000,27188.29000000
2023-05-28 14:30:00,27188.28000000,27214.97000000,27183.75000000,27214.96000000
2023-05-28 14:45:00,27214.97000000,27228.18000000,27190.19000000,27190.21000000
2023-05-28 15:00:00,27190.21000000,27228.51000000,27171.56000000,27227.01000000
2023-05-28 15:15:00,27227.01000000,27260.37000000,27213.75000000,27224.70000000
2023-05-28 15:30:00,27224.70000000,27280.00000000,27224.69000000,27240.75000000
2023-05-28 15:45:00,27240.76000000,27275.00000000,27236.66000000,27272.17000000
2023-05-28 16:00:00,27272.17000000,27344.00000000,27256.92000000,27309.99000000
2023-05-28 16:15:00,27310.00000000,27333.41000000,27224.70000000,27252.22000000
2023-05-28 16:30:00,27252.21000000,27281.32000000,27236.00000000,27258.49000000
2023-05-28 16:45:00,27258.49000000,27271.40000000,27245.00000000,27252.27000000
2023-05-28 17:00:00,27252.26000000,27258.52000000,27212.91000000,27250.95000000
2023-05-28 17:15:00,27250.96000000,27271.22000000,27243.19000000,27269.58000000
2023-05-28 17:30:00,27269.59000000,27424.44000000,27266.18000000,27358.81000000
2023-05-28 17:45:00,27358.81000000,27405.25000000,27319.99000000,27351.59000000
2023-05-28 18:00:00,27351.59000000,27378.15000000,27314.49000000,27373.99000000
2023-05-28 18:15:00,27373.98000000,27746.33000000,27368.21000000,27597.46000000
2023-05-28 18:30:00,27597.46000000,27649.85000000,27535.29000000,27628.99000000
2023-05-28 18:45:00,27629.00000000,27660.92000000,27556.72000000,27589.75000000
2023-05-28 19:00:00,27589.76000000,27630.36000000,27573.22000000,27602.95000000
2023-05-28 19:15:00,27602.94000000,27628.69000000,27577.00000000,27607.28000000
2023-05-28 19:30:00,27607.27000000,27624.49000000,27531.31000000,27559.98000000
2023-05-28 19:45:00,27559.98000000,27565.00000000,27477.56000000,27525.99000000
2023-05-28 20:00:00,27525.99000000,27577.62000000,27525.99000000,27557.34000000
2023-05-28 20:15:00,27557.34000000,27593.84000000,27551.63000000,27571.51000000
2023-05-28 20:30:00,27571.52000000,27584.29000000,27551.12000000,27584.29000000
2023-05-28 20:45:00,27584.29000000,27584.29000000,27554.47000000,27554.48000000
2023-05-28 21:00:00,27554.47000000,27579.01000000,27548.68000000,27565.13000000
2023-05-28 21:15:00,27565.13000000,27654.63000000,27565.12000000,27633.32000000
2023-05-28 21:30:00,27633.33000000,27699.33000000,27602.28000000,27697.09000000
2023-05-28 21:45:00,27697.10000000,27956.00000000,27697.09000000,27835.02000000
2023-05-28 22:00:00,27835.03000000,28175.00000000,27835.02000000,28066.56000000
2023-05-28 22:15:00,28066.56000000,28146.79000000,28033.03000000,28075.00000000
2023-05-28 22:30:00,28075.00000000,28124.78000000,28035.62000000,28050.01000000
2023-05-28 22:45:00,28050.01000000,28099.99000000,28040.58000000,28090.39000000
2023-05-28 23:00:00,28090.39000000,28185.00000000,28085.92000000,28152.46000000
2023-05-28 23:15:00,28152.46000000,28261.32000000,28084.16000000,28091.96000000
2023-05-28 23:30:00,28091.97000000,28098.32000000,28050.69000000,28064.99000000
2023-05-28 23:45:00,28064.99000000,28143.10000000,28064.51000000,28065.00000000
2023-05-29 00:00:00,28065.01000000,28242.63000000,28065.00000000,28199.16000000
2023-05-29 00:15:00,28199.17000000,28447.14000000,28190.87000000,28317.72000000
2023-05-29 00:30:00,28317.72000000,28372.03000000,28239.43000000,28299.71000000
2023-05-29 00:45:00,28299.71000000,28307.76000000,28175.88000000,28192.53000000
2023-05-29 01:00:00,28192.52000000,28211.23000000,28155.55000000,28194.12000000
2023-05-29 01:15:00,28194.12000000,28214.68000000,28168.00000000,28189.50000000
2023-05-29 01:30:00,28189.49000000,28196.58000000,28133.71000000,28145.37000000
2023-05-29 01:45:00,28145.37000000,28189.52000000,28145.36000000,28166.57000000
2023-05-29 02:00:00,28166.57000000,28179.00000000,28147.32000000,28158.57000000
2023-05-29 02:15:00,28158.57000000,28169.91000000,28121.37000000,28124.60000000
2023-05-29 02:30:00,28124.59000000,28162.21000000,28110.10000000,28119.55000000
2023-05-29 02:45:00,28119.56000000,28132.55000000,28096.00000000,28096.01000000
2023-05-29 03:00:00,28096.01000000,28134.25000000,28074.25000000,28083.84000000
2023-05-29 03:15:00,28083.84000000,28112.03000000,28062.66000000,28110.69000000
2023-05-29 03:30:00,28110.70000000,28111.70000000,28054.18000000,28086.93000000
2023-05-29 03:45:00,28086.93000000,28086.94000000,27914.28000000,27954.99000000
2023-05-29 04:00:00,27954.99000000,28004.41000000,27912.37000000,27912.89000000
2023-05-29 04:15:00,27912.89000000,27951.80000000,27860.00000000,27935.40000000
2023-05-29 04:30:00,27935.39000000,27944.05000000,27854.00000000,27895.46000000
2023-05-29 04:45:00,27895.45000000,27949.24000000,27860.00000000,27947.07000000
2023-05-29 05:00:00,27947.07000000,27996.26000000,27938.36000000,27991.39000000
2023-05-29 05:15:00,27991.40000000,28027.42000000,27968.75000000,28019.27000000
2023-05-29 05:30:00,28019.27000000,28047.01000000,27998.46000000,28034.99000000
2023-05-29 05:45:00,28035.00000000,28046.94000000,27976.73000000,27990.72000000
2023-05-29 06:00:00,27990.71000000,28022.00000000,27986.84000000,28022.00000000
2023-05-29 06:15:00,28022.00000000,28033.72000000,27986.85000000,28026.08000000
2023-05-29 06:30:00,28026.07000000,28037.28000000,27993.89000000,27993.89000000
2023-05-29 06:45:00,27993.89000000,28010.88000000,27982.59000000,28002.49000000
2023-05-29 07:00:00,28002.49000000,28002.55000000,27928.40000000,27945.77000000
2023-05-29 07:15:00,27945.76000000,27954.71000000,27875.49000000,27892.61000000
2023-05-29 07:30:00,27892.61000000,27908.57000000,27841.00000000,27881.94000000
2023-05-29 07:45:00,27881.94000000,27912.58000000,27841.00000000,27907.87000000
2023-05-29 08:00:00,27907.86000000,27945.00000000,27907.86000000,27909.43000000
2023-05-29 08:15:00,27909.44000000,27928.64000000,27846.72000000,27864.83000000
2023-05-29 08:30:00,27864.83000000,27916.23000000,27864.82000000,27916.22000000
2023-05-29 08:45:00,27916.23000000,27916.23000000,27880.00000000,27900.61000000
2023-05-29 09:00:00,27900.60000000,27900.61000000,27868.65000000,27868.66000000
2023-05-29 09:15:00,27868.66000000,27916.38000000,27857.22000000,27888.38000000
2023-05-29 09:30:00,27888.39000000,27937.50000000,27886.99000000,27932.51000000
2023-05-29 09:45:00,27932.52000000,27944.77000000,27919.30000000,27939.95000000
2023-05-29 10:00:00,27939.96000000,27962.80000000,27933.67000000,27958.88000000
2023-05-29 10:15:00,27958.88000000,27971.01000000,27896.91000000,27910.38000000
2023-05-29 10:30:00,27910.38000000,27920.82000000,27883.16000000,27883.16000000
2023-05-29 10:45:00,27883.16000000,27885.06000000,27745.78000000,27857.59000000
2023-05-29 11:00:00,27857.60000000,27897.45000000,27842.93000000,27897.45000000
2023-05-29 11:15:00,27897.44000000,27905.47000000,27872.77000000,27879.64000000
2023-05-29 11:30:00,27879.65000000,27891.43000000,27879.64000000,27889.72000000
2023-05-29 11:45:00,27889.72000000,27936.53000000,27889.72000000,27913.87000000
2023-05-29 12:00:00,27913.87000000,27949.70000000,27904.02000000,27904.63000000
2023-05-29 12:15:00,27904.63000000,27916.17000000,27862.92000000,27898.21000000
2023-05-29 12:30:00,27898.20000000,27898.21000000,27864.02000000,27873.64000000
2023-05-29 12:45:00,27873.64000000,27889.02000000,27868.94000000,27876.98000000
2023-05-29 13:00:00,27876.98000000,27930.66000000,27873.71000000,27920.29000000
2023-05-29 13:15:00,27920.29000000,27944.13000000,27900.00000000,27933.45000000
2023-05-29 13:30:00,27933.45000000,27933.45000000,27862.44000000,27879.04000000
2023-05-29 13:45:00,27879.05000000,27912.11000000,27869.01000000,27903.12000000
2023-05-29 14:00:00,27903.12000000,27919.53000000,27901.41000000,27910.00000000
2023-05-29 14:15:00,27910.00000000,27932.53000000,27878.85000000,27885.58000000
2023-05-29 14:30:00,27885.57000000,27885.68000000,27763.18000000,27811.79000000
2023-05-29 14:45:00,27811.79000000,27822.71000000,27699.00000000,27787.77000000
2023-05-29 15:00:00,27787.77000000,27841.94000000,27752.58000000,27806.16000000
2023-05-29 15:15:00,27806.16000000,27817.77000000,27627.00000000,27651.00000000
2023-05-29 15:30:00,27650.99000000,27715.87000000,27588.00000000,27674.18000000
2023-05-29 15:45:00,27674.19000000,27693.34000000,27609.08000000,27630.51000000
2023-05-29 16:00:00,27630.50000000,27670.81000000,27571.00000000,27669.86000000
2023-05-29 16:15:00,27669.87000000,27673.64000000,27545.53000000,27567.30000000
2023-05-29 16:30:00,27567.29000000,27650.37000000,27555.14000000,27650.36000000
2023-05-29 16:45:00,27650.37000000,27652.38000000,27585.27000000,27597.24000000
2023-05-29 17:00:00,27597.24000000,27674.91000000,27524.60000000,27668.92000000
2023-05-29 17:15:00,27668.93000000,27695.94000000,27615.89000000,27678.06000000
2023-05-29 17:30:00,27678.05000000,27693.79000000,27650.99000000,27670.23000000
2023-05-29 17:45:00,27670.24000000,27737.99000000,27640.00000000,27689.14000000
2023-05-29 18:00:00,27689.14000000,27703.93000000,27675.97000000,27703.92000000
2023-05-29 18:15:00,27703.92000000,27719.02000000,27693.11000000,27703.06000000
2023-05-29 18:30:00,27703.07000000,27703.07000000,27653.53000000,27655.79000000
2023-05-29 18:45:00,27655.80000000,27655.80000000,27612.36000000,27635.45000000
2023-05-29 19:00:00,27635.46000000,27664.09000000,27627.72000000,27664.08000000
2023-05-29 19:15:00,27664.08000000,27689.30000000,27660.00000000,27681.53000000
2023-05-29 19:30:00,27681.53000000,27688.11000000,27661.72000000,27671.82000000
2023-05-29 19:45:00,27671.83000000,27706.62000000,27621.51000000,27637.94000000
2023-05-29 20:00:00,27637.94000000,27669.83000000,27627.81000000,27660.35000000
2023-05-29 20:15:00,27660.35000000,27674.17000000,27645.46000000,27657.27000000
2023-05-29 20:30:00,27657.27000000,27697.70000000,27651.41000000,27692.56000000
2023-05-29 20:45:00,27692.55000000,27697.27000000,27673.83000000,27682.77000000
2023-05-29 21:00:00,27682.78000000,27693.33000000,27675.00000000,27693.32000000
2023-05-29 21:15:00,27693.32000000,27718.74000000,27665.41000000,27665.42000000
2023-05-29 21:30:00,27665.42000000,27692.76000000,27650.00000000,27692.75000000
2023-05-29 21:45:00,27692.76000000,27724.72000000,27666.70000000,27666.70000000
2023-05-29 22:00:00,27666.70000000,27666.71000000,27580.00000000,27615.52000000
2023-05-29 22:15:00,27615.51000000,27624.42000000,27554.57000000,27583.09000000
2023-05-29 22:30:00,27583.09000000,27693.33000000,27574.22000000,27674.44000000
2023-05-29 22:45:00,27674.45000000,27689.22000000,27661.25000000,27689.22000000
2023-05-29 23:00:00,27689.22000000,27818.00000000,27681.76000000,27798.35000000
2023-05-29 23:15:00,27798.36000000,27800.00000000,27736.18000000,27765.58000000
2023-05-29 23:30:00,27765.57000000,27779.81000000,27745.00000000,27769.68000000
2023-05-29 23:45:00,27769.68000000,27775.85000000,27732.55000000,27736.40000000
2023-05-30 00:00:00,27736.39000000,27768.15000000,27715.01000000,27729.14000000
2023-05-30 00:15:00,27729.15000000,27749.15000000,27673.38000000,27673.39000000
2023-05-30 00:30:00,27673.40000000,27696.68000000,27584.45000000,27663.39000000
2023-05-30 00:45:00,27663.38000000,27722.02000000,27663.38000000,27709.55000000
2023-05-30 01:00:00,27709.55000000,27786.52000000,27699.76000000,27750.69000000
2023-05-30 01:15:00,27750.69000000,27784.02000000,27744.12000000,27777.12000000
2023-05-30 01:30:00,27777.12000000,27795.55000000,27768.43000000,27773.23000000
2023-05-30 01:45:00,27773.23000000,27773.24000000,27726.12000000,27766.03000000
2023-05-30 02:00:00,27766.03000000,27772.27000000,27722.74000000,27728.33000000
2023-05-30 02:15:00,27728.33000000,27769.08000000,27724.36000000,27769.08000000
2023-05-30 02:30:00,27769.07000000,27795.39000000,27744.52000000,27744.53000000
2023-05-30 02:45:00,27744.52000000,27788.17000000,27744.52000000,27783.43000000
2023-05-30 03:00:00,27783.43000000,27795.77000000,27773.69000000,27793.86000000
2023-05-30 03:15:00,27793.87000000,27940.55000000,27793.86000000,27859.07000000
2023-05-30 03:30:00,27859.07000000,27875.07000000,27833.00000000,27834.98000000
2023-05-30 03:45:00,27834.99000000,27851.36000000,27813.28000000,27829.23000000
2023-05-30 04:00:00,27829.23000000,27848.09000000,27816.01000000,27816.01000000
2023-05-30 04:15:00,27816.02000000,27816.02000000,27774.11000000,27801.38000000
2023-05-30 04:30:00,27801.37000000,27801.38000000,27760.38000000,27763.15000000
2023-05-30 04:45:00,27763.14000000,27785.77000000,27763.14000000,27776.19000000
2023-05-30 05:00:00,27776.18000000,27776.19000000,27672.93000000,27698.46000000
2023-05-30 05:15:00,27698.45000000,27732.63000000,27680.00000000,27720.90000000
2023-05-30 05:30:00,27720.89000000,27736.52000000,27714.35000000,27722.45000000
2023-05-30 05:45:00,27722.45000000,27759.31000000,27722.44000000,27753.38000000
2023-05-30 06:00:00,27753.38000000,27773.83000000,27753.36000000,27758.08000000
2023-05-30 06:15:00,27758.08000000,27784.70000000,27752.88000000,27780.92000000
2023-05-30 06:30:00,27780.93000000,27821.86000000,27779.98000000,27788.82000000
2023-05-30 06:45:00,27788.83000000,27804.38000000,27777.40000000,27795.81000000
2023-05-30 07:00:00,27795.82000000,27848.28000000,27795.81000000,27810.00000000
2023-05-30 07:15:00,27810.01000000,27820.71000000,27783.12000000,27788.73000000
2023-05-30 07:30:00,27788.72000000,27790.65000000,27729.10000000,27742.32000000
2023-05-30 07:45:00,27742.32000000,27759.58000000,27733.21000000,27733.22000000
2023-05-30 08:00:00,27733.22000000,27747.76000000,27712.19000000,27728.55000000
2023-05-30 08:15:00,27728.54000000,27810.01000000,27725.94000000,27796.80000000
2023-05-30 08:30:00,27796.81000000,27817.81000000,27792.84000000,27815.19000000
2023-05-30 08:45:00,27815.19000000,27815.20000000,27772.88000000,27781.78000000
2023-05-30 09:00:00,27781.77000000,27824.57000000,27781.77000000,27817.17000000
2023-05-30 09:15:00,27817.18000000,27877.02000000,27816.48000000,27827.95000000
2023-05-30 09:30:00,27827.96000000,27893.00000000,27827.95000000,27871.28000000
2023-05-30 09:45:00,27871.28000000,27880.00000000,27850.59000000,27852.33000000
2023-05-30 10:00:00,27852.34000000,27870.00000000,27852.33000000,27869.99000000
2023-05-30 10:15:00,27869.99000000,27972.43000000,27869.99000000,27925.14000000
2023-05-30 10:30:00,27925.13000000,28037.22000000,27925.13000000,27970.18000000
2023-05-30 10:45:00,27970.18000000,28003.82000000,27898.88000000,27900.18000000
2023-05-30 11:00:00,27900.18000000,27977.49000000,27856.85000000,27965.73000000
2023-05-30 11:15:00,27965.73000000,27984.36000000,27936.77000000,27946.16000000
2023-05-30 11:30:00,27946.17000000,27994.42000000,27943.81000000,27959.47000000
2023-05-30 11:45:00,27959.48000000,28038.59000000,27956.00000000,28021.40000000
2023-05-30 12:00:00,28021.39000000,28027.78000000,27939.01000000,28005.36000000
2023-05-30 12:15:00,28005.37000000,28005.37000000,27872.38000000,27897.47000000
2023-05-30 12:30:00,27897.47000000,27903.33000000,27794.73000000,27824.47000000
2023-05-30 12:45:00,27824.46000000,27927.10000000,27814.62000000,27903.51000000
2023-05-30 13:00:00,27903.52000000,27950.88000000,27890.99000000,27926.03000000
2023-05-30 13:15:00,27926.03000000,27969.52000000,27909.87000000,27952.74000000
2023-05-30 13:30:00,27952.73000000,27969.65000000,27876.98000000,27899.54000000
2023-05-30 13:45:00,27899.55000000,27908.93000000,27755.01000000,27800.01000000
2023-05-30 14:00:00,27800.02000000,27865.00000000,27751.00000000,27807.58000000
2023-05-30 14:15:00,27807.59000000,27851.47000000,27738.55000000,27772.11000000
2023-05-30 14:30:00,27772.11000000,27829.18000000,27654.80000000,27683.69000000
2023-05-30 14:45:00,27683.68000000,27726.32000000,27621.00000000,27622.65000000
2023-05-30 15:00:00,27622.65000000,27700.00000000,27615.00000000,27685.06000000
2023-05-30 15:15:00,27685.06000000,27738.01000000,27624.25000000,27672.37000000
2023-05-30 15:30:00,27672.38000000,27721.22000000,27653.53000000,27696.96000000
2023-05-30 15:45:00,27696.96000000,27729.13000000,27667.15000000,27673.08000000
2023-05-30 16:00:00,27673.08000000,27715.00000000,27628.78000000,27628.78000000
2023-05-30 16:15:00,27628.78000000,27698.87000000,27554.00000000,27686.42000000
2023-05-30 16:30:00,27686.41000000,27730.61000000,27677.56000000,27724.09000000
2023-05-30 16:45:00,27724.09000000,27743.48000000,27691.64000000,27713.43000000
2023-05-30 17:00:00,27713.43000000,27726.46000000,27670.83000000,27703.34000000
2023-05-30 17:15:00,27703.33000000,27703.34000000,27642.31000000,27660.06000000
2023-05-30 17:30:00,27660.06000000,27724.67000000,27625.14000000,27717.32000000
2023-05-30 17:45:00,27717.32000000,27776.15000000,27693.59000000,27696.12000000
2023-05-30 18:00:00,27696.12000000,27712.00000000,27664.32000000,27700.01000000
2023-05-30 18:15:00,27700.00000000,27732.08000000,27691.69000000,27701.97000000
2023-05-30 18:30:00,27701.98000000,27788.00000000,27700.99000000,27781.63000000
2023-05-30 18:45:00,27781.64000000,27799.00000000,27762.69000000,27765.84000000
2023-05-30 19:00:00,27765.84000000,27791.42000000,27750.80000000,27789.49000000
2023-05-30 19:15:00,27789.49000000,27800.00000000,27760.38000000,27799.99000000
2023-05-30 19:30:00,27799.99000000,27862.84000000,27785.51000000,27849.23000000
2023-05-30 19:45:00,27849.23000000,27858.00000000,27810.45000000,27850.20000000
2023-05-30 20:00:00,27850.21000000,27855.13000000,27825.41000000,27825.42000000
2023-05-30 20:15:00,27825.41000000,27825.42000000,27764.39000000,27797.24000000
2023-05-30 20:30:00,27797.23000000,27820.62000000,27790.61000000,27811.37000000
2023-05-30 20:45:00,27811.37000000,27811.73000000,27751.51000000,27762.51000000
2023-05-30 21:00:00,27762.52000000,27795.55000000,27754.14000000,27795.54000000
2023-05-30 21:15:00,27795.54000000,27842.00000000,27794.98000000,27819.78000000
2023-05-30 21:30:00,27819.78000000,27819.79000000,27767.86000000,27775.18000000
2023-05-30 21:45:00,27775.18000000,27775.18000000,27655.14000000,27719.37000000
2023-05-30 22:00:00,27719.38000000,27719.38000000,27651.17000000,27684.70000000
2023-05-30 22:15:00,27684.70000000,27725.76000000,27679.88000000,27725.21000000
2023-05-30 22:30:00,27725.21000000,27737.55000000,27723.23000000,27737.31000000
2023-05-30 22:45:00,27737.30000000,27758.91000000,27727.16000000,27738.52000000
2023-05-30 23:00:00,27738.52000000,27742.96000000,27693.06000000,27695.43000000
2023-05-30 23:15:00,27695.44000000,27711.27000000,27673.44000000,27703.86000000
2023-05-30 23:30:00,27703.86000000,27724.83000000,27696.00000000,27711.69000000
2023-05-30 23:45:00,27711.69000000,27711.85000000,27682.78000000,27694.40000000
2023-05-31 00:00:00,27694.39000000,27694.95000000,27657.99000000,27686.85000000
2023-05-31 00:15:00,27686.84000000,27701.86000000,27685.00000000,27686.72000000
2023-05-31 00:30:00,27686.71000000,27729.58000000,27684.03000000,27729.57000000
2023-05-31 00:45:00,27729.57000000,27757.42000000,27715.83000000,27754.78000000
2023-05-31 01:00:00,27754.79000000,27787.84000000,27739.75000000,27787.84000000
2023-05-31 01:15:00,27787.84000000,27835.51000000,27775.00000000,27801.89000000
2023-05-31 01:30:00,27801.88000000,27810.00000000,27765.14000000,27786.39000000
2023-05-31 01:45:00,27786.38000000,27786.39000000,27738.67000000,27742.09000000
2023-05-31 02:00:00,27742.09000000,27742.09000000,27571.04000000,27648.22000000
2023-05-31 02:15:00,27648.21000000,27690.44000000,27628.73000000,27690.43000000
2023-05-31 02:30:00,27690.44000000,27690.44000000,27644.39000000,27660.01000000
2023-05-31 02:45:00,27660.00000000,27680.81000000,27622.16000000,27673.47000000
2023-05-31 03:00:00,27673.47000000,27674.51000000,27600.00000000,27643.64000000
2023-05-31 03:15:00,27643.64000000,27671.02000000,27637.23000000,27671.01000000
2023-05-31 03:30:00,27671.02000000,27685.37000000,27667.34000000,27679.02000000
2023-05-31 03:45:00,27679.03000000,27690.44000000,27645.95000000,27657.30000000
2023-05-31 04:00:00,27657.29000000,27661.41000000,27613.72000000,27649.31000000
2023-05-31 04:15:00,27649.32000000,27677.67000000,27642.19000000,27650.12000000
2023-05-31 04:30:00,27650.12000000,27652.15000000,27571.61000000,27576.73000000
2023-05-31 04:45:00,27576.73000000,27592.71000000,27250.88000000,27257.70000000
2023-05-31 05:00:00,27257.70000000,27282.58000000,27134.40000000,27172.89000000
2023-05-31 05:15:00,27172.89000000,27206.45000000,27080.07000000,27173.53000000
2023-05-31 05:30:00,27173.53000000,27175.62000000,27031.32000000,27149.79000000
2023-05-31 05:45:00,27149.79000000,27149.80000000,27021.00000000,27088.15000000
2023-05-31 06:00:00,27088.16000000,27096.12000000,26968.49000000,27063.87000000
2023-05-31 06:15:00,27063.88000000,27146.38000000,27045.55000000,27145.68000000
2023-05-31 06:30:00,27145.69000000,27169.26000000,27113.64000000,27148.67000000
2023-05-31 06:45:00,27148.67000000,27188.97000000,27138.80000000,27163.37000000
2023-05-31 07:00:00,27163.36000000,27168.58000000,27117.71000000,27125.37000000
2023-05-31 07:15:00,27125.37000000,27187.99000000,27125.36000000,27182.00000000
2023-05-31 07:30:00,27182.01000000,27206.35000000,27166.57000000,27175.12000000
2023-05-31 07:45:00,27175.11000000,27182.79000000,27166.00000000,27167.90000000
2023-05-31 08:00:00,27167.91000000,27203.73000000,27125.49000000,27185.62000000
2023-05-31 08:15:00,27185.61000000,27203.52000000,27151.75000000,27152.22000000
2023-05-31 08:30:00,27152.23000000,27177.94000000,27117.57000000,27117.57000000
2023-05-31 08:45:00,27117.57000000,27147.17000000,27107.62000000,27136.93000000
2023-05-31 09:00:00,27136.92000000,27157.58000000,27121.28000000,27129.06000000
2023-05-31 09:15:00,27129.05000000,27146.35000000,27082.44000000,27102.95000000
2023-05-31 09:30:00,27102.94000000,27120.45000000,27044.86000000,27116.92000000
2023-05-31 09:45:00,27116.93000000,27146.37000000,27104.63000000,27133.28000000
2023-05-31 10:00:00,27133.27000000,27142.76000000,27125.20000000,27125.20000000
2023-05-31 10:15:00,27125.21000000,27125.21000000,27065.89000000,27079.53000000
2023-05-31 10:30:00,27079.53000000,27092.93000000,27068.10000000,27085.98000000
2023-05-31 10:45:00,27085.97000000,27090.00000000,27046.20000000,27056.53000000
2023-05-31 11:00:00,27056.52000000,27078.44000000,26994.33000000,27078.44000000
2023-05-31 11:15:00,27078.45000000,27120.12000000,27062.61000000,27112.20000000
2023-05-31 11:30:00,27112.21000000,27130.00000000,27098.06000000,27115.56000000
2023-05-31 11:45:00,27115.56000000,27117.93000000,27087.06000000,27097.18000000
2023-05-31 12:00:00,27097.18000000,27117.36000000,27043.92000000,27095.97000000
2023-05-31 12:15:00,27095.96000000,27119.00000000,27071.56000000,27090.01000000
2023-05-31 12:30:00,27090.00000000,27112.08000000,27070.67000000,27093.66000000
2023-05-31 12:45:00,27093.66000000,27112.86000000,27067.78000000,27072.34000000
2023-05-31 13:00:00,27072.34000000,27190.00000000,27060.00000000,27166.68000000
2023-05-31 13:15:00,27166.69000000,27190.00000000,27131.40000000,27161.78000000
2023-05-31 13:30:00,27161.79000000,27208.68000000,27122.00000000,27206.06000000
2023-05-31 13:45:00,27206.05000000,27231.34000000,27114.09000000,27117.11000000
2023-05-31 14:00:00,27117.10000000,27119.24000000,27028.94000000,27052.01000000
2023-05-31 14:15:00,27052.02000000,27082.41000000,26851.00000000,26897.35000000
2023-05-31 14:30:00,26897.35000000,26994.98000000,26862.47000000,26991.63000000
2023-05-31 14:45:00,26991.62000000,27095.11000000,26971.92000000,27033.86000000
2023-05-31 15:00:00,27033.87000000,27064.03000000,26925.34000000,26925.35000000
2023-05-31 15:15:00,26925.35000000,27001.30000000,26925.34000000,26937.85000000
2023-05-31 15:30:00,26937.85000000,26970.62000000,26921.89000000,26939.07000000
2023-05-31 15:45:00,26939.07000000,26949.86000000,26880.58000000,26911.54000000
2023-05-31 16:00:00,26911.55000000,26962.55000000,26839.01000000,26959.86000000
2023-05-31 16:15:00,26959.86000000,26964.07000000,26915.39000000,26958.76000000
2023-05-31 16:30:00,26958.75000000,26967.31000000,26928.91000000,26949.19000000
2023-05-31 16:45:00,26949.18000000,26979.04000000,26890.09000000,26936.01000000
2023-05-31 17:00:00,26936.00000000,26956.75000000,26920.00000000,26930.00000000
